polygonLon,polygonLat,addressLon,addressLat,clusterNum
-79.99978,41.466827,-79.85161239,41.34701258,0
-79.99978,41.473852,-79.84007801,41.37421993,0
-79.99978,41.476194,-79.87271665,41.35590714,0
-79.99978,41.47621,-79.87189929,41.35166654,0
-79.99978,41.476229,-79.84991352,41.37160436,0
-79.99978,41.476288,-79.85377706,41.34123015,0
-79.999781,41.476308,-79.87309616,41.34439407,0
-79.99978,41.477288,-79.82652057,41.36131024,0
-79.99978,41.480231,-79.85013115,41.38067802,0
-79.99978,41.481212,-79.84353947,41.35540572,0
-79.999781,41.481237,-79.84738717,41.37945524,0
-79.999782,41.48125,-79.85151209,41.33865781,0
-79.999781,41.481324,-79.84402902,41.35124177,0
-79.999781,41.481342,-79.85794232,41.34594064,0
-79.999781,41.48138,-79.87371056,41.35900951,0
-79.999781,41.481495,-79.82512124,41.3719408,0
-79.999781,41.481534,-79.85396284,41.37395723,0
-79.999781,41.481615,-79.84991586,41.36285567,0
-79.999781,41.481859,-79.82739002,41.36146939,0
-79.999781,41.481941,-79.84825558,41.35301869,0
-79.999781,41.481973,-79.83020509,41.35954413,0
-79.999782,41.481984,-79.86388257,41.36559037,0
-79.99978,41.482017,-79.84643096,41.36204594,0
-79.999779,41.482119,-79.85722074,41.34132229,0
-79.999782,41.482154,-79.84362558,41.38187145,0
-79.999788,41.48373,-79.85498602,41.33638873,0
-79.999807,41.488458,-79.85371249,41.34359313,0
-79.999814,41.490034,-79.82865763,41.35854216,0
-79.9998,41.490027,-79.84241566,41.36579664,0
-79.99978,41.490038,-79.85530666,41.33668956,0
-79.999779,41.490049,-79.85269641,41.36125141,0
-79.999413,41.490064,-79.83494261,41.36319632,0
-79.99873,41.490092,-79.84945217,41.34570021,0
-79.998507,41.50011,-79.84700656,41.38025164,0
-79.998488,41.500948,-79.82731114,41.368382,0
-79.998681,41.500953,-79.82385465,41.34628903,0
-79.998696,41.501032,-79.84935763,41.33512301,0
-79.994412,41.500983,-79.85085673,41.37823802,0
-79.993108,41.50081,-79.8265731,41.34436314,0
-79.992788,41.500862,-79.87468663,41.3545697,0
-79.992463,41.500857,-79.85342432,41.37556553,0
-79.99143,41.500833,-79.85773967,41.36987846,0
-79.990396,41.500792,-79.84346527,41.35335117,0
-79.988401,41.500713,-79.86277243,41.36748761,0
-79.987301,41.500669,-79.84352246,41.38006183,0
-79.987069,41.50066,-79.93364178,41.46007836,1
-79.986887,41.500653,-79.9362587,41.48496269,1
-79.986846,41.500651,-79.93836265,41.47396412,1
-79.986365,41.500633,-79.91989341,41.50401072,1
-79.986271,41.500617,-79.95741599,41.49754771,1
-79.985994,41.500577,-79.95152807,41.50196005,1
-79.985166,41.500457,-79.92843184,41.50993529,1
-79.98489,41.500418,-79.95228498,41.50185035,1
-79.984569,41.500376,-79.93801452,41.47340193,1
-79.983814,41.500277,-79.93606945,41.47713172,1
-79.983608,41.500259,-79.94903909,41.48808078,1
-79.983287,41.500232,-79.94030327,41.47480959,1
-79.982985,41.500204,-79.93337574,41.45947749,1
-79.98228,41.50014,-79.93554802,41.50428199,1
-79.982081,41.500146,-79.95693143,41.49763672,1
-79.981779,41.500156,-79.94698885,41.48101158,1
-79.981757,41.501366,-79.94647411,41.50143603,1
