polygonLon,polygonLat,addressLon,addressLat,clusterNum
-80.025267,40.88578,-80.039568,40.9064119,2
-80.025982,40.885764,-80.0663796,40.9127057,2
-80.045052,40.885415,-80.0434129,40.906217,2
-80.053663,40.885255,-80.0337215,40.9002659,2
-80.054288,40.885243,-80.0361061,40.8986137,2
-80.05624,40.885203,-80.0668001,40.9121882,2
-80.063557,40.88507,-80.0559697,40.9078984,2
-80.064071,40.885063,-80.0519733,40.9105442,2
-80.064906,40.885048,-80.0480522,40.9043687,2
-80.067767,40.884996,-80.048867,40.9106817,2
-80.068087,40.884989,-80.0485537,40.9128532,2
-80.070567,40.88504,-80.0678225,40.9230079,2
-80.075391,40.885139,-80.0562615,40.9045095,2
-80.075626,40.885132,-80.0529585,40.9159145,2
-80.083514,40.885312,-80.046513,40.9039847,2
-80.084582,40.885328,-80.0373521,40.9020568,2
-80.094844,40.88554,-80.0510735,40.904094,2
-80.096502,40.885574,-80.0829133,40.9078775,2
-80.097643,40.885597,-80.0785326,40.9119926,2
-80.097737,40.885599,-80.052975,40.9049452,2
-80.097833,40.885609,-80.0482089,40.9201593,2
-80.098031,40.885605,-80.0608963,40.9089465,2
-80.099425,40.885634,-80.0477518,40.9058627,2
-80.099942,40.885644,-80.0450474,41.0481975,3
-80.101211,40.885671,-80.0500955,41.0576974,3
-80.111017,40.885872,-80.0595453,41.0640815,3
-80.111338,40.885879,-80.0388275,41.0565204,3
-80.116903,40.886003,-80.0543424,41.0746049,3
-80.118057,40.886026,-80.0440624,41.0495636,3
-80.118397,40.886024,-80.0354129,41.056057,3
-80.118637,40.886028,-80.049,41.067607,3
-80.118686,40.88603,-80.0576205,41.0639253,3
-80.12051,40.886068,-80.0506456,41.0592558,3
-80.121013,40.886078,-80.0502716,41.0636338,3
-80.122324,40.886105,-80.0393106,41.0750634,3
-80.125512,40.886174,-80.0415342,41.0649651,3
-80.128463,40.88624,-80.0736281,41.0572977,3
-80.131051,40.886285,-80.0583049,41.0797487,3
-80.135101,40.886368,-80.0783197,41.0520938,3
-80.138065,40.886436,-80.0514247,41.0808846,3
-80.148044,40.886638,-80.0580384,41.0655871,3
-80.149992,40.886674,-80.0546358,41.0609706,3
-80.150021,40.886675,-80.0524765,41.0669487,3
-80.150049,40.886676,-80.0524382,41.0666832,3
-80.152243,40.886727,-80.0364495,41.0551792,3
-80.154393,40.886765,-80.0687412,41.064512,3
-80.158368,40.88687,-80.0384372,41.0576769,3
-80.158855,40.886882,-80.0560993,41.0597588,3
-80.160246,40.886906,-80.0576141,41.0757349,3
-80.160295,40.887805,-80.0646732,41.077751,3
-80.16034,40.888595,-80.0388575,41.0580353,3
-80.160349,40.888796,-80.050702,41.0538738,3
-80.160357,40.888923,-80.0545809,41.0638665,3
-80.160726,40.895716,-80.0497506,41.0683713,3
-80.161019,40.901091,-80.0511418,41.0634682,3
-80.161118,40.902906,-80.0564344,41.0821374,3
-80.161216,40.904691,-80.0504109,41.0625597,3
-80.161415,40.908346,-80.0607118,41.0710146,3
-80.161465,40.909241,-80.0536473,41.0675081,3
-80.161784,40.915121,-80.0499043,41.0554053,3
-80.162004,40.919094,-80.0735354,41.0568484,3
-80.162258,40.923794,-80.0526451,41.0602906,3
-80.162556,40.929232,-80.0561759,41.0598648,3
-80.162693,40.931773,-80.0582994,41.0676716,3
-80.162884,40.935151,-80.0559404,41.0634176,3
-80.163019,40.937735,-80.0550936,41.0596342,3
-80.163027,40.937887,-80.038856,41.0580416,3
-80.163032,40.937973,-80.0493874,41.0671411,3
-80.163061,40.938468,-80.0529792,41.0735524,3
-80.163304,40.942957,-80.0482854,41.0673722,3
-80.16338,40.944355,-80.0384266,41.0575228,3
-80.163383,40.944406,-80.0505555,41.0678805,3
-80.163412,40.944936,-80.0496679,41.0603592,3
-80.163427,40.945208,-80.0472934,41.0580055,3
-80.163733,40.95081,-80.065196,41.0878398,3
-80.163725,40.950823,-80.0375892,41.0572877,3
-80.163734,40.950832,-80.0527381,41.06418,3
-80.163744,40.951011,-80.0507789,41.0525077,3
-80.163766,40.951411,-80.0480802,41.0681275,3
-80.163795,40.951951,-80.0589858,41.0664055,3
-80.164132,40.958093,-80.0527134,41.067383,3
-80.164638,40.967376,-80.0484089,41.0487864,3
-80.164664,40.967806,-80.0350648,41.0567808,3
-80.164678,40.968058,-80.0761015,41.0528798,3
-80.164683,40.968143,-80.0733136,41.0572939,3
-80.164683,40.968154,-80.0521188,41.0721219,3
-80.164875,40.97161,-80.0481261,41.0681703,3
-80.165156,40.976679,-80.0509435,41.0503658,3
-80.165243,40.978241,-80.0555572,41.0662954,3
-80.165247,40.97832,-80.0554582,41.0630298,3
-80.165293,40.979148,-80.0507892,41.057779,3
-80.165321,40.979752,-80.0500786,41.0622153,3
-80.165527,40.983649,-80.055167,41.0582455,3
-80.165776,40.988125,-80.0388413,41.0571273,3
-80.166372,40.999096,-80.0550336,41.0579218,3
-80.166444,41.000404,-80.0726779,41.0650337,3
-80.166472,41.000928,-80.0545349,41.0587458,3
,,-80.0624811,41.0605957,3
,,-80.0729817,41.0603656,3
,,-80.0554383,41.0609627,3
,,-80.0768461,41.0759968,3
,,-80.0448832,41.0502956,3
,,-80.0598604,41.074383,3
,,-80.0610609,41.068241,3
,,-80.0641253,41.072045,3
,,-80.0763288,41.0652059,3
,,-80.0549122,41.0628409,3
,,-80.0487283,41.0498243,3
